Well,Time,Observed
699-88-41A,8/16/2017,117.0537
699-88-41A,9/15/2017,117.0875
699-88-41A,10/16/2017,117.116
699-88-41A,11/15/2017,117.1356
699-88-41A,12/16/2017,117.1347
699-88-41A,1/16/2018,117.126
699-88-41A,2/14/2018,117.1152
699-88-41A,3/16/2018,117.1125
699-88-41A,4/15/2018,117.1126
699-88-41A,5/16/2018,117.1155
699-88-41A,6/15/2018,117.1341
699-88-41A,7/16/2018,117.1539
699-88-41A,8/16/2018,117.1782
699-88-41A,9/15/2018,117.2008
699-88-41A,10/16/2018,117.2144
699-88-41A,11/15/2018,117.218
699-88-41A,12/16/2018,117.2153
699-88-41A,1/16/2019,117.2043
699-88-41A,2/14/2019,117.1944
699-88-41A,3/16/2019,117.1784
699-88-41A,4/15/2019,117.1666
699-88-41A,5/16/2019,117.1478
699-88-41A,6/15/2019,117.1296
699-88-41A,7/16/2019,117.1281
699-88-41A,8/16/2019,117.1329
699-88-41A,9/15/2019,117.133
699-88-41A,10/16/2019,117.1261
699-88-41A,11/15/2019,117.1153
699-88-41A,1/16/2020,117.0919
699-88-41A,2/14/2020,117.0891
699-88-41A,3/16/2020,117.07
699-88-41A,10/16/2020,117.07
699-88-41A,12/16/2020,117.08
699-90-45,1/31/2014,118.022
699-90-45,3/16/2014,118.027
699-90-45,5/16/2014,118.001
699-90-45,6/15/2014,118.011
699-90-45,9/15/2014,118.068
699-90-45,10/16/2014,118.0575
699-90-45,12/16/2014,118.058
699-90-45,3/16/2015,118.033
699-90-45,5/16/2015,118.037
699-90-45,6/15/2015,118.048
699-90-45,9/15/2015,118.035
699-90-45,10/16/2015,118.025
699-90-45,12/16/2015,118.029
699-90-45,3/16/2016,118.011
699-90-45,5/16/2016,118.004
699-90-45,6/15/2016,118.17
699-90-45,9/15/2016,118.025
699-90-45,10/16/2016,118.081
699-90-45,11/15/2016,118.068
699-90-45,12/16/2016,118.042
699-90-45,3/16/2017,118.035
699-90-45,5/16/2017,118.24
699-90-45,6/15/2017,118.318
699-90-45,9/15/2017,118.377
699-90-45,10/16/2017,118.354
699-90-45,3/16/2018,118.404
699-90-45,10/16/2018,118.45
699-90-45,3/16/2019,118.381
699-90-45,10/16/2019,118.393
699-90-45,3/16/2020,118.34
699-91-46A,1/31/2014,118.08
699-91-46A,3/16/2014,118.064
699-91-46A,5/16/2014,118.058
699-91-46A,6/15/2014,118.075
699-91-46A,9/15/2014,118.154
699-91-46A,10/16/2014,118.1355
699-91-46A,12/16/2014,118.114
699-91-46A,3/16/2015,118.086
699-91-46A,5/16/2015,118.121
699-91-46A,6/15/2015,118.114
699-91-46A,9/15/2015,117.985
699-91-46A,10/16/2015,118.116
699-91-46A,12/16/2015,118.107
699-91-46A,3/16/2016,118.093
699-91-46A,5/16/2016,118.104
699-91-46A,6/15/2016,118.131
699-91-46A,9/15/2016,118.12
699-91-46A,10/16/2016,118.1195
699-91-46A,12/16/2016,118.103
699-91-46A,3/16/2017,118.097
699-91-46A,5/16/2017,118.228
699-91-46A,6/15/2017,118.303
699-91-46A,9/15/2017,118.27
699-91-46A,10/16/2017,118.444
699-91-46A,3/16/2018,118.393
699-91-46A,10/16/2018,118.539
699-91-46A,3/16/2019,118.441
699-91-46A,10/16/2019,118.398
699-91-46A,3/16/2020,118.35
699-92-49,1/31/2014,118.094
699-92-49,6/15/2014,118.207
699-92-49,12/16/2014,118.125
699-92-49,6/15/2015,118.19
699-92-49,12/16/2015,118.157
699-92-49,6/15/2016,118.275
699-92-49,12/16/2016,118.146
699-92-49,6/15/2017,118.538
699-89-35,3/16/2014,114.074
699-89-35,5/16/2014,115.658
699-89-35,10/16/2014,114.098
699-89-35,1/16/2015,114.118
699-89-35,3/16/2015,114.902
699-89-35,5/16/2015,114.559
699-89-35,7/16/2015,114.312
699-89-35,10/16/2015,114.015
699-89-35,3/16/2016,114.294
699-89-35,4/15/2016,115.272
699-89-35,5/16/2016,115.136
699-89-35,7/16/2016,114.319
699-89-35,10/16/2016,114.106
699-89-35,3/16/2017,114.759
699-89-35,5/16/2017,116.168
699-89-35,10/16/2017,114.111
699-89-35,3/16/2018,114.844
699-89-35,4/15/2019,114.005
699-89-35,10/16/2019,113.898
699-89-35,3/16/2020,114.38
699-89-35,10/16/2020,114.03
199-D5-134,3/16/2014,117.69
199-D5-134,11/15/2014,117.96
199-D5-134,12/16/2014,117.99
199-D5-134,1/16/2015,118.1869
199-D5-134,2/14/2015,118.3849
199-D5-134,3/16/2015,118.3207
199-D5-134,4/15/2015,118.1708
199-D5-134,5/16/2015,118.0678
199-D5-134,6/15/2015,118.037
199-D5-134,7/16/2015,117.9254
199-D5-134,8/16/2015,117.9797
199-D5-134,9/15/2015,117.6558
199-D5-134,10/16/2015,117.5582
199-D5-134,11/15/2015,117.6938
199-D5-134,12/16/2015,117.795
199-D5-134,1/16/2016,117.8269
199-D5-134,2/15/2016,117.8683
199-D5-134,3/16/2016,118.0103
199-D5-134,4/15/2016,118.2819
199-D5-134,5/16/2016,118.3567
199-D5-134,6/15/2016,118.2398
199-D5-134,7/16/2016,118.1107
199-D5-134,8/16/2016,117.919
199-D5-134,9/15/2016,117.5613
199-D5-134,10/16/2016,117.5684
199-D5-134,11/15/2016,117.8241
199-D5-134,12/16/2016,117.9781
199-D5-134,1/16/2017,118.1382
199-D5-134,2/14/2017,118.0618
199-D5-134,3/16/2017,118.2672
199-D5-134,4/15/2017,118.8083
199-D5-134,5/16/2017,119.0738
199-D5-134,6/15/2017,119.1836
199-D5-134,7/16/2017,118.5237
199-D5-134,8/16/2017,118.0861
199-D5-134,9/15/2017,117.8527
199-D5-134,10/16/2017,117.5854
199-D5-134,11/15/2017,117.6387
199-D5-134,12/16/2017,117.7856
199-D5-134,1/16/2018,118.0881
199-D5-134,2/14/2018,118.346
199-D5-134,3/16/2018,118.1931
199-D5-134,4/15/2018,118.2698
199-D5-134,5/16/2018,119.2685
199-D5-134,6/15/2018,118.9935
199-D5-134,7/16/2018,118.4762
199-D5-134,8/16/2018,118.1502
199-D5-134,9/15/2018,117.753
199-D5-134,10/16/2018,117.5922
199-D5-134,11/15/2018,117.86
199-D5-134,3/16/2019,117.86
199-D5-134,4/15/2019,117.6208
199-D5-134,5/16/2019,118.1933
199-D5-134,6/15/2019,118.1051
199-D5-134,7/16/2019,117.8509
199-D5-134,8/16/2019,117.8301
199-D5-134,9/15/2019,117.5608
199-D5-134,10/16/2019,117.345
199-D5-134,11/15/2019,117.7187
199-D5-134,12/16/2019,117.7209
199-D5-134,1/16/2020,117.787
199-D5-134,2/14/2020,117.9841
199-D5-134,3/16/2020,117.7558
199-D5-134,4/15/2020,117.6089
199-D5-134,5/16/2020,118.357
199-D5-134,6/15/2020,118.7917
199-D5-134,7/16/2020,118.6173
199-D5-134,8/16/2020,118.2411
199-D5-134,9/15/2020,117.7537
199-D5-134,10/16/2020,117.6112
199-D5-134,11/15/2020,117.8619
199-D5-134,12/16/2020,117.9009
199-D5-141,10/16/2015,117.76
199-D5-141,3/16/2016,118.27
199-D5-141,10/16/2016,117.84
199-D5-141,3/16/2017,118.49
199-D5-141,8/16/2017,118.39
199-D5-141,10/16/2017,117.845
199-D5-141,3/16/2018,118.55
199-D5-141,10/16/2018,117.845
199-D5-141,7/16/2019,118.15
199-D5-141,10/16/2019,117.65
199-D5-141,3/16/2020,118.21
199-D5-141,10/16/2020,117.885
199-D8-54B,1/31/2014,117.5436
199-D8-54B,2/14/2014,117.3423
199-D8-54B,3/16/2014,118.0785
199-D8-54B,4/15/2014,118.1567
199-D8-54B,5/16/2014,118.7178
199-D8-54B,6/15/2014,118.7164
199-D8-54B,7/16/2014,118.4873
199-D8-54B,8/16/2014,117.9946
199-D8-54B,9/15/2014,117.3091
199-D8-54B,10/16/2014,117.2035
199-D8-54B,11/15/2014,117.3017
199-D8-54B,12/16/2014,118.34
199-D8-54B,2/14/2015,118.24
199-D8-54B,5/16/2015,117.9004
199-D8-54B,6/15/2015,117.8248
199-D8-54B,7/16/2015,117.6327
199-D8-54B,8/16/2015,117.6692
199-D8-54B,9/15/2015,117.1761
199-D8-54B,10/16/2015,117.0348
199-D8-54B,11/15/2015,117.2768
199-D8-54B,12/16/2015,117.3493
199-D8-54B,1/16/2016,117.5104
199-D8-54B,3/16/2016,117.65
199-D8-54B,6/15/2016,117.84
199-D8-54B,7/16/2016,117.828
199-D8-54B,8/16/2016,117.5558
199-D8-54B,9/15/2016,117.0217
199-D8-54B,10/16/2016,117.0486
199-D8-54B,11/15/2016,117.4087
199-D8-54B,12/16/2016,117.7773
199-D8-54B,1/16/2017,117.9604
199-D8-54B,2/14/2017,117.7389
199-D8-54B,3/16/2017,118.02
199-D8-54B,4/15/2017,118.8706
199-D8-54B,5/16/2017,119.44
199-D8-54B,6/15/2017,119.1517
199-D8-54B,7/16/2017,118.251
199-D8-54B,8/16/2017,117.7307
199-D8-54B,9/15/2017,117.4452
199-D8-54B,10/16/2017,117.1504
199-D8-54B,11/15/2017,117.2918
199-D8-54B,12/16/2017,117.33
199-D8-54B,1/16/2018,117.8391
199-D8-54B,2/14/2018,118.2974
199-D8-54B,3/16/2018,117.9556
199-D8-54B,4/15/2018,118.1463
199-D8-54B,5/16/2018,119.5402
199-D8-54B,6/15/2018,118.8997
199-D8-54B,7/16/2018,118.2114
199-D8-54B,8/16/2018,117.8199
199-D8-54B,9/15/2018,117.3148
199-D8-54B,10/16/2018,117.1761
199-D8-54B,11/15/2018,117.52
199-D8-54B,12/16/2018,117.54
199-D8-54B,1/16/2019,117.4761
199-D8-54B,2/14/2019,117.5252
199-D8-54B,3/16/2019,117.3277
199-D8-54B,4/15/2019,117.2999
199-D8-54B,5/16/2019,117.9525
199-D8-54B,6/15/2019,117.8826
199-D8-54B,7/16/2019,117.5933
199-D8-54B,8/16/2019,117.5097
199-D8-54B,9/15/2019,116.968
199-D8-54B,10/16/2019,116.89
199-D8-54B,11/15/2019,117.4504
199-D8-54B,2/14/2020,117.94
199-D8-54B,3/16/2020,117.62
199-D8-54B,4/15/2020,117.2904
199-D8-54B,5/16/2020,118.1803
199-D8-54B,6/15/2020,118.811
199-D8-54B,7/16/2020,118.4868
199-D8-54B,8/16/2020,117.9399
199-D8-54B,9/15/2020,117.3581
199-D8-54B,10/16/2020,117.2422
199-D8-54B,11/15/2020,117.6044
199-D8-54B,12/16/2020,117.6169
699-97-47D,12/16/2020,
699-97-48C,3/16/2014,117.35
699-97-48C,10/16/2014,117.42
699-97-48C,1/16/2015,117.525
699-97-48C,2/14/2015,117.6205
699-97-48C,3/16/2015,117.6792
699-97-48C,4/15/2015,117.6599
699-97-48C,5/16/2015,117.5749
699-97-48C,6/15/2015,117.5681
699-97-48C,7/16/2015,117.5258
699-97-48C,8/16/2015,117.5135
699-97-48C,10/16/2015,117.32
699-97-48C,3/16/2016,117.41
699-97-48C,4/15/2016,117.64
699-97-48C,11/15/2016,117.21
699-97-48C,2/14/2017,117.43
699-97-48C,3/16/2017,117.5
699-97-48C,4/15/2017,117.5
699-97-48C,5/16/2017,118.2
699-97-48C,7/16/2017,118.49
699-97-48C,10/16/2017,117.66
699-97-48C,3/16/2018,117.6
699-97-48C,5/16/2018,118.01
699-97-48C,7/16/2018,118.13
699-97-48C,10/16/2018,117.6
699-97-48C,11/15/2018,117.28
699-97-48C,2/14/2019,117.3984
699-97-48C,3/16/2019,117.3683
699-97-48C,4/15/2019,117.3225
699-97-48C,5/16/2019,117.3424
699-97-48C,6/15/2019,117.4684
699-97-48C,7/16/2019,117.4664
699-97-48C,8/16/2019,117.4346
699-97-48C,9/15/2019,117.3941
699-97-48C,10/16/2019,117.3145
699-97-48C,11/15/2019,117.2769
699-97-48C,12/16/2019,117.302
699-97-48C,1/16/2020,117.2907
699-97-48C,2/14/2020,117.3483
699-97-48C,3/16/2020,117.3825
699-97-48C,4/15/2020,117.3067
699-97-48C,5/16/2020,117.3537
699-97-48C,6/15/2020,117.6577
699-97-48C,7/16/2020,117.8339
699-97-48C,8/16/2020,117.7241
699-97-48C,9/15/2020,117.6343
699-97-48C,10/16/2020,117.5127
699-97-48C,11/15/2020,117.4475
699-97-48C,12/16/2020,117.4594
699-97-61,8/16/2015,117.64
699-97-61,10/16/2015,117.42
699-97-61,1/16/2016,117.5
699-97-61,4/15/2016,117.83
199-H1-50,6/15/2019,115.82
199-H1-50,7/16/2019,115.55
199-H1-50,8/16/2019,115.52
199-H1-50,10/16/2019,115.1
199-H1-50,11/15/2019,115.05
199-H1-50,1/16/2020,115.3
199-H1-50,2/14/2020,115.4268
199-H1-50,3/16/2020,115.3697
199-H1-50,4/15/2020,115.224
199-H1-50,5/16/2020,115.7965
199-H1-50,6/15/2020,116.6678
199-H1-50,7/16/2020,116.5893
199-H1-50,8/16/2020,116.072
199-H1-50,9/15/2020,115.7467
199-H1-50,10/16/2020,115.5299
199-H1-50,11/15/2020,115.5124
199-H1-50,12/16/2020,115.4996
199-H2-1,2/14/2014,114.6
199-H2-1,3/16/2014,114.88
199-H2-1,5/16/2014,116.45
199-H2-1,8/16/2014,115.95
199-H2-1,10/16/2014,115.16
199-H2-1,11/15/2014,115.31
199-H2-1,12/16/2014,115.364
199-H2-1,1/16/2015,115.7497
199-H2-1,2/14/2015,116.07
199-H2-1,3/16/2015,116.07
199-H2-1,5/16/2015,115.48
199-H2-1,8/16/2015,
199-H2-1,9/15/2015,
199-H2-1,11/15/2015,
199-H2-1,2/15/2016,115.2256
199-H2-1,3/16/2016,115.3643
199-H2-1,4/15/2016,116.0614
199-H2-1,5/16/2016,115.8873
199-H2-1,6/15/2016,115.6961
199-H2-1,7/16/2016,115.4123
199-H2-1,8/16/2016,115.2627
199-H2-1,9/15/2016,114.6337
199-H2-1,10/16/2016,114.7657
199-H2-1,11/15/2016,115.3234
199-H2-1,12/16/2016,115.4143
199-H2-1,1/16/2017,115.6641
199-H2-1,2/14/2017,115.4492
199-H2-1,3/16/2017,116.017
199-H2-1,4/15/2017,116.9178
199-H2-1,5/16/2017,117.4001
199-H2-1,6/15/2017,117.1339
199-H2-1,7/16/2017,115.7333
199-H2-1,8/16/2017,115.1903
199-H2-1,9/15/2017,114.9096
199-H2-1,10/16/2017,114.5205
199-H2-1,11/15/2017,114.7758
199-H2-1,12/16/2017,115.0696
199-H2-1,1/16/2018,115.5009
199-H2-1,2/14/2018,115.975
199-H2-1,3/16/2018,115.4801
199-H2-1,4/15/2018,115.846
199-H2-1,5/16/2018,117.9087
199-H2-1,6/15/2018,116.6176
199-H2-1,7/16/2018,115.6602
199-H2-1,8/16/2018,115.3007
199-H2-1,9/15/2018,114.6828
199-H2-1,10/16/2018,114.5359
199-H2-1,11/15/2018,115.1009
199-H2-1,12/16/2018,114.8622
199-H2-1,1/16/2019,115.0208
199-H2-1,2/14/2019,115.0009
199-H2-1,3/16/2019,114.7601
199-H2-1,4/15/2019,114.6212
199-H2-1,5/16/2019,115.7326
199-H2-1,6/15/2019,115.4618
199-H2-1,7/16/2019,115.03
199-H2-1,8/16/2019,115.0978
199-H2-1,9/15/2019,114.4176
199-H2-1,10/16/2019,114.2286
199-H2-1,11/15/2019,114.9603
199-H2-1,12/16/2019,114.9844
199-H2-1,1/16/2020,115.2392
199-H2-1,2/14/2020,115.4062
199-H2-1,3/16/2020,114.8489
199-H2-1,4/15/2020,114.6953
199-H2-1,5/16/2020,116.3821
199-H2-1,6/15/2020,116.9163
199-H2-1,7/16/2020,116.1523
199-H2-1,8/16/2020,115.4672
199-H2-1,9/15/2020,114.7263
199-H2-1,10/16/2020,114.61
199-H2-1,11/15/2020,115.2797
199-H2-1,12/16/2020,115.0979
199-H3-10,2/14/2014,114.99
199-H3-10,3/16/2014,114.98
199-H3-10,5/16/2014,115.47
199-H3-10,8/16/2014,115.88
199-H3-10,10/16/2014,115.29
199-H3-10,11/15/2014,115.3324
199-H3-10,12/16/2014,115.3072
199-H3-10,1/16/2015,115.437
199-H3-10,2/14/2015,115.59
199-H3-10,3/16/2015,115.6195
199-H3-10,4/15/2015,115.553
199-H3-10,5/16/2015,115.3227
199-H3-10,6/15/2015,115.2222
199-H3-10,7/16/2015,114.9727
199-H3-10,8/16/2015,114.84
199-H3-10,11/15/2015,114.51
199-H3-10,12/16/2015,114.4343
199-H3-10,1/16/2016,114.4322
199-H3-10,2/15/2016,114.5203
199-H3-10,3/16/2016,114.6955
199-H3-10,4/15/2016,114.6083
199-H3-10,5/16/2016,114.9759
199-H3-10,6/15/2016,114.9133
199-H3-10,7/16/2016,114.8429
199-H3-10,8/16/2016,114.6861
199-H3-10,9/15/2016,114.6317
199-H3-10,10/16/2016,114.5306
199-H3-10,11/15/2016,114.5917
199-H3-10,12/16/2016,114.6315
199-H3-10,1/16/2017,114.761
199-H3-10,2/14/2017,114.7991
199-H3-10,3/16/2017,114.8483
199-H3-10,4/15/2017,115.2926
199-H3-10,5/16/2017,115.4857
199-H3-10,6/15/2017,115.83
199-H3-10,7/16/2017,115.4913
199-H3-10,8/16/2017,115.2216
199-H3-10,10/16/2017,114.6575
199-H3-10,11/15/2017,114.6048
199-H3-10,12/16/2017,114.5968
199-H3-10,1/16/2018,114.662
199-H3-10,2/14/2018,114.7948
199-H3-10,3/16/2018,114.8484
199-H3-10,4/15/2018,114.7502
199-H3-10,5/16/2018,115.5186
199-H3-10,6/15/2018,115.5124
199-H3-10,7/16/2018,115.1367
199-H3-10,8/16/2018,114.9102
199-H3-10,9/15/2018,114.6878
199-H3-10,10/16/2018,114.422
199-H3-10,11/15/2018,114.3301
199-H3-10,12/16/2018,114.2515
199-H3-10,1/16/2019,114.2463
199-H3-10,2/14/2019,114.2233
199-H3-10,3/16/2019,114.1415
199-H3-10,4/15/2019,114.118
199-H3-10,5/16/2019,114.2209
199-H3-10,6/15/2019,114.3086
199-H3-10,7/16/2019,114.2441
199-H3-10,8/16/2019,114.1345
199-H3-10,9/15/2019,114.0104
199-H3-10,10/16/2019,113.8379
199-H3-10,11/15/2019,113.885
199-H3-10,12/16/2019,113.9062
199-H3-10,1/16/2020,114.1934
199-H3-10,2/14/2020,114.4269
199-H3-10,3/16/2020,114.4037
199-H3-10,4/15/2020,114.4054
199-H3-10,5/16/2020,114.5826
199-H3-10,6/15/2020,115.1135
199-H3-10,7/16/2020,115.2796
199-H3-10,8/16/2020,114.8966
199-H3-10,9/15/2020,114.5182
199-H3-10,10/16/2020,114.3004
199-H3-10,11/15/2020,114.2125
199-H3-10,12/16/2020,114.2029
199-H3-12,4/15/2019,114.5
199-H3-12,5/16/2019,114.8174
199-H3-12,6/15/2019,114.7717
199-H3-12,7/16/2019,114.0688
199-H3-12,8/16/2019,113.4178
199-H3-12,9/15/2019,113.0588
199-H3-12,10/16/2019,112.7682
199-H3-12,11/15/2019,112.9194
199-H3-12,12/16/2019,112.964
199-H3-12,1/16/2020,113.1357
199-H3-12,2/14/2020,113.5094
199-H3-12,3/16/2020,113.3074
199-H3-12,4/15/2020,113.2014
199-H3-12,5/16/2020,113.8909
199-H3-12,6/15/2020,114.5821
199-H3-12,7/16/2020,114.7822
199-H3-12,8/16/2020,114.3062
199-H3-12,9/15/2020,113.4596
199-H3-12,10/16/2020,113.1707
199-H3-12,11/15/2020,113.2477
199-H3-12,12/16/2020,113.2188
199-H3-13,4/15/2019,114.63
199-H3-13,5/16/2019,115.0151
199-H3-13,6/15/2019,114.833
199-H3-13,7/16/2019,113.9002
199-H3-13,8/16/2019,113.4083
199-H3-13,9/15/2019,112.8974
199-H3-13,10/16/2019,112.5653
199-H3-13,11/15/2019,112.866
199-H3-13,12/16/2019,112.9044
199-H3-13,1/16/2020,113.0139
199-H3-13,2/14/2020,113.3982
199-H3-13,3/16/2020,113.0674
199-H3-13,4/15/2020,112.9407
199-H3-13,5/16/2020,113.9108
199-H3-13,6/15/2020,114.593
199-H3-13,7/16/2020,114.6337
199-H3-13,8/16/2020,114.1232
199-H3-13,9/15/2020,113.1971
199-H3-13,10/16/2020,112.9418
199-H3-13,11/15/2020,113.1746
199-H3-13,12/16/2020,113.1043
199-H3-22,5/16/2019,
199-H3-28,1/16/2018,
199-H3-29,1/16/2018,
199-H3-30,5/16/2018,
199-H3-30,6/15/2018,116.5039
199-H3-30,7/16/2018,115.5817
199-H3-30,8/16/2018,115.2038
199-H3-30,9/15/2018,114.5876
199-H3-30,10/16/2018,114.445
199-H3-30,11/15/2018,114.8774
199-H3-30,12/16/2018,114.7488
199-H3-30,1/16/2019,114.7856
199-H3-30,2/14/2019,114.7742
199-H3-30,3/16/2019,114.5772
199-H3-30,4/15/2019,114.21
199-H3-30,5/16/2019,115.4605
199-H3-30,6/15/2019,115.2511
199-H3-30,7/16/2019,114.7782
199-H3-30,8/16/2019,114.7601
199-H3-30,9/15/2019,114.4988
199-H3-30,10/16/2019,113.9952
199-H3-30,11/15/2019,114.5701
199-H3-30,12/16/2019,114.5281
199-H3-30,1/16/2020,114.692
199-H3-30,2/14/2020,115.0428
199-H3-30,3/16/2020,114.5749
199-H3-30,4/15/2020,114.4265
199-H3-30,5/16/2020,115.8695
199-H3-30,6/15/2020,116.4477
199-H3-30,7/16/2020,115.9534
199-H3-30,8/16/2020,115.3005
199-H3-30,9/15/2020,114.5313
199-H3-30,10/16/2020,114.3595
199-H3-30,11/15/2020,114.8785
199-H3-30,12/16/2020,114.7854
199-H3-32,4/15/2019,115.01
199-H3-32,5/16/2019,115.3462
199-H3-32,6/15/2019,115.2611
199-H3-32,7/16/2019,114.9267
199-H3-32,8/16/2019,114.8902
199-H3-32,9/15/2019,114.511
199-H3-32,10/16/2019,114.3647
199-H3-32,11/15/2019,114.6239
199-H3-32,12/16/2019,114.6278
199-H3-32,1/16/2020,114.7511
199-H3-32,2/14/2020,115.0623
199-H3-32,3/16/2020,114.8137
199-H3-32,4/15/2020,114.6612
199-H3-32,5/16/2020,115.7092
199-H3-32,6/15/2020,116.3238
199-H3-32,7/16/2020,115.9869
199-H3-32,8/16/2020,115.4042
199-H3-32,9/15/2020,114.8555
199-H3-32,10/16/2020,114.6297
199-H3-32,11/15/2020,114.9252
199-H3-32,12/16/2020,114.8397
199-H3-9,2/14/2014,113.48
199-H3-9,3/16/2014,113.72
199-H3-9,6/15/2014,114.97
199-H3-9,8/16/2014,114.48
199-H3-9,10/16/2014,113.96
199-H3-9,2/14/2015,114.68
199-H3-9,3/16/2015,114.94
199-H3-9,5/16/2015,114.43
199-H4-15CS,3/16/2014,114.73
199-H4-15CS,5/16/2014,116.92
199-H4-15CS,10/16/2014,114.61
199-H4-15CS,11/15/2014,114.99
199-H4-15CS,3/16/2015,115.87
199-H4-15CS,5/16/2015,115.54
199-H4-15CS,10/16/2015,114.53
199-H4-15CS,3/16/2016,115.42
199-H4-15CS,5/16/2016,116.09
199-H4-15CS,10/16/2016,114.87
199-H4-15CS,11/15/2016,115.34
199-H4-15CS,3/16/2017,115.75
199-H4-15CS,5/16/2017,117.56
199-H4-15CS,10/16/2017,114.41
199-H4-15CS,3/16/2018,115.65
199-H4-15CS,11/15/2018,114.85
199-H4-15CS,3/16/2019,114.79
199-H4-15CS,10/16/2019,114.19
199-H4-15CS,11/15/2019,114.7
199-H4-15CS,3/16/2020,114.89
199-H4-15CS,10/16/2020,114.21
199-H4-15CS,11/15/2020,114.96
199-H4-90,6/15/2014,116.44
199-H4-90,9/15/2014,115.83
199-H4-90,1/16/2015,115.69
199-H4-90,2/14/2015,116.09
199-H4-90,6/15/2015,115.73
199-H4-90,9/15/2015,115.04
199-H4-90,12/16/2015,114.87
199-H4-90,3/16/2016,115.05
199-H4-90,6/15/2016,115.38
199-H4-90,11/15/2016,114.99
199-H4-90,2/14/2017,115.23
199-H4-90,5/16/2017,116.42
199-H4-90,7/16/2017,115.85
199-H4-90,10/16/2017,115.16
199-H4-90,11/15/2017,114.86
199-H4-90,2/14/2018,115.19
199-H4-90,5/16/2018,116.06
199-H4-90,6/15/2018,116.5043
199-H4-90,7/16/2018,115.9138
199-H4-90,8/16/2018,115.6179
199-H4-90,9/15/2018,115.2378
199-H4-90,10/16/2018,114.989
199-H4-90,11/15/2018,114.9939
199-H4-90,12/16/2018,114.969
199-H4-90,1/16/2019,114.9119
199-H4-90,2/14/2019,114.8655
199-H4-90,3/16/2019,114.808
199-H4-90,4/15/2019,114.6801
199-H4-90,5/16/2019,114.9506
199-H4-90,6/15/2019,115.0669
199-H4-90,7/16/2019,114.9013
199-H4-90,8/16/2019,114.7775
199-H4-90,9/15/2019,114.5844
199-H4-90,10/16/2019,114.4627
199-H4-90,11/15/2019,114.4565
199-H4-90,12/16/2019,114.4954
199-H4-90,1/16/2020,114.5211
199-H4-90,2/14/2020,114.7011
199-H4-90,3/16/2020,114.7148
199-H4-90,4/15/2020,114.6142
199-H4-90,5/16/2020,114.9482
199-H4-90,6/15/2020,115.547
199-H4-90,7/16/2020,115.7275
199-H4-90,8/16/2020,115.412
199-H4-90,9/15/2020,115.0145
199-H4-90,10/16/2020,114.8224
199-H4-90,11/15/2020,114.72
199-H4-90,12/16/2020,114.7048
199-H4-91,6/15/2014,116.54
199-H4-91,12/16/2014,115.43
199-H4-91,2/14/2015,116.13
199-H4-91,6/15/2015,115.58
199-H4-91,9/15/2015,114.89
199-H4-91,12/16/2015,114.87
199-H4-91,3/16/2016,115.26
199-H4-91,6/15/2016,115.51
199-H4-91,11/15/2016,115.14
199-H4-91,2/14/2017,115.4
199-H4-91,5/16/2017,116.87
199-H4-91,7/16/2017,115.73
199-H4-91,10/16/2017,114.94
199-H4-91,11/15/2017,114.44
199-H4-91,2/14/2018,115.42
199-H4-91,5/16/2018,116.775
199-H4-91,6/15/2018,116.6109
199-H4-91,7/16/2018,115.8857
199-H4-91,8/16/2018,115.5115
199-H4-91,9/15/2018,115.034
199-H4-91,10/16/2018,114.7969
199-H4-91,11/15/2018,115.0281
199-H4-91,12/16/2018,114.987
199-H4-91,1/16/2019,114.9603
199-H4-91,2/14/2019,114.907
199-H4-91,3/16/2019,114.7485
199-H4-91,4/15/2019,114.6189
199-H4-91,5/16/2019,115.2157
199-H4-91,6/15/2019,115.2379
199-H4-91,7/16/2019,114.9406
199-H4-91,8/16/2019,114.8839
199-H4-91,9/15/2019,114.4989
199-H4-91,10/16/2019,114.3377
199-H4-91,11/15/2019,114.6058
199-H4-91,12/16/2019,114.6481
199-H4-91,1/16/2020,114.706
199-H4-91,2/14/2020,114.9575
199-H4-91,3/16/2020,114.7401
199-H4-91,4/15/2020,114.5973
199-H4-91,5/16/2020,115.4386
199-H4-91,6/15/2020,116.0518
199-H4-91,7/16/2020,115.9143
199-H4-91,8/16/2020,115.4681
199-H4-91,9/15/2020,114.9207
199-H4-91,10/16/2020,114.6777
199-H4-91,11/15/2020,114.9218
199-H4-91,12/16/2020,114.9201
199-H7-1,6/15/2019,117.11
199-H7-1,7/16/2019,116.99
199-H7-1,8/16/2019,117.01
199-H7-1,10/16/2019,116.78
199-H7-1,11/15/2019,116.85
199-H7-1,1/16/2020,116.93
199-H7-1,2/14/2020,117.0026
199-H7-1,3/16/2020,116.9702
199-H7-1,4/15/2020,116.8415
199-H7-1,5/16/2020,117.1689
199-H7-1,6/15/2020,117.6927
199-H7-1,7/16/2020,117.7505
199-H7-1,8/16/2020,117.487
199-H7-1,9/15/2020,117.2297
199-H7-1,10/16/2020,117.03
199-H7-1,11/15/2020,117.0247
199-H7-1,12/16/2020,117.0599
699-95-45C,6/15/2019,116.96
699-95-45C,7/16/2019,116.925
699-95-45C,10/16/2019,116.725
699-95-45C,1/16/2020,116.73
699-95-45C,2/14/2020,116.7937
699-95-45C,3/16/2020,116.804
699-95-45C,4/15/2020,116.7307
699-95-45C,5/16/2020,116.834
699-95-45C,6/15/2020,117.1725
699-95-45C,7/16/2020,117.3516
