NAME,XCOORDS,YCOORDS,ZCOORDS
699-52-18A,584261.77,139367.26,126.1
699-52-18B,584261.17,139364.21,125.69
699-52-18C,584270.8,139299.93,126.02
699-52-19,584209.39,139318.37,126.3
699-52-30,580806.06,139262.85,167.67
699-52-37A,578512.12,139224.39,157.95
699-52-37B,578509.09,139292.93,158.31
699-52-38A,578435.31,139222.4,156.29
699-52-38B,578430.18,139298.72,158.17
699-52-46A,575903.29,139358,139.89
699-52-46B,575952.5,139395,NA
699-52-48,575231.47,139195.66,143.08
699-52-52,573920.52,139293.86,170.96
699-52-54,573254.24,139193.17,174.27
699-52-55,573102.44,139443.2,174.8
699-52-55B,573102.17,139440.66,174.85
699-52-57,572761.34,139115.31,172.24
699-52-95,NA,NA,NA
699-5-3,589095.04,125082.61,143.44
699-53-103,558363.47,139513.17,256.18
699-53-111,555929.06,139584.95,283.36
699-53-114,555121.65,139477.46,297.7
699-53-13,585845.8,139636.62,120.79
699-53-25,597497.3,139708.5,NA
699-53-35,579288.59,139707.98,162.88
699-53-47A,575417.54,139489.29,134.62
699-53-47B,575416.12,139485.27,134.73
699-53-48A,575338.71,139593.88,135.9
699-53-48B,575336.3,139595.7,135.98
699-53-50,574584.12,139700.59,136.44
699-53-51,574583.7,139702.7,136.4
699-53-55A,573115.85,139631.88,176.73
699-53-55AO,573115.85,139631.88,176.59
699-53-55AP,573115.85,139631.88,176.5
699-53-55AQ,573115.85,139631.88,176.59
699-53-55AR,573115.85,139631.88,176.59
699-53-55AS,573115.85,139631.88,176.59
699-53-55AT,573115.85,139631.88,NA
699-53-55B,573110.62,139624.96,176.82
699-53-55C,573114.99,139624.11,176.61
699-5-4,588769.79,124915.16,143.53
699-54-15A,585187.06,139833.06,125.22
699-54-15B,585300,140000,126.01
699-54-18A,584483.25,140001.97,123.4
699-54-18B,584477.37,140000.49,123.56
699-54-18C,584471.52,139998.62,123.77
699-54-18D,584482.1,140003.64,123.57
699-54-18E,584297.38,139984.52,121.22
699-54-18F,NA,NA,NA
699-54-19,584098.2,139922.18,117.91
699-54-34,579497.65,140009.5,168.75
699-54-37A,578664.7,139993.11,163.8
699-54-37B,578662.99,139994.85,163.74
699-54-42,576933.16,140099.17,156.95
699-54-45A,576314.75,140001.42,151.7
699-54-45B,576316.06,140015.66,151.28
699-54-48,575357.76,139821.17,140.34
699-54-49,574988,139825.68,135.05
699-54-57,572619.41,140029.62,176.64
699-55-21,583345.49,140212.56,122.04
699-55-40,577550.24,140346.52,166.58
699-55-44,576565.59,140384.1,159.45
699-55-50A,574642.27,140245.04,136.01
699-55-50AO,574642.27,140245.04,NA
699-55-50AP,574642.27,140245.04,NA
699-55-50AQ,574642.27,140245.04,NA
699-55-50B,574641.4,140215.49,136.08
699-55-50C,574660.41,140243.4,136.51
699-55-50D,574596.5,140248.35,135.29
699-55-55,573227.56,140150.53,172.86
699-55-57,572445.43,140119.85,174.19
699-55-60A,571563.5,140268.28,175.48
699-55-60B,571550.48,140366.39,175.91
699-55-60C,NA,NA,NA
699-55-63,570758.37,140265.13,175.4
699-55-65A,569953.78,140262.88,177.84
699-55-65B,569953.61,140323.84,177.84
699-55-65C,569978.17,140262.95,177.84
699-55-70,568529.95,140318.96,174.43
699-55-70P,568529.95,140318.96,174.43
699-55-76,566723.42,140225.81,178.72
699-55-76O,566723.42,140225.81,178.91
699-55-76P,566723.42,140225.81,178.91
699-55-89,562886.57,140199.45,185.28
699-55-89O,562886.57,140199.45,189.33
699-55-89P,562886.57,140199.45,189.33
699-55-95,560944.72,140231.06,238.09
699-55-95O,560944.72,140231.06,NA
699-55-95P,560944.72,140231.06,NA
699-55-95Q,560944.72,140231.06,NA
699-56-21A,NA,NA,NA
699-56-21B,NA,NA,NA
699-56-23,NA,NA,NA
699-56-24,NA,NA,NA
699-56-26A,582035.26,140510.5,125.73
699-56-26B,582012.11,140719.2,127.43
699-56-40A,577561.2,140464.19,173.86
699-56-40B,577546.88,140592.02,197.26
699-56-40C,577564.87,140546.48,187.81
699-56-41,577533.91,140510.62,181.57
699-56-42A,577194.14,140508.26,163.37
699-56-42B,577218.7,140528.2,166.84
699-56-42C,577186.67,140474.66,162.01
699-56-42D,577052.59,140601.57,171.84
699-56-42E,577002.25,140538.48,165.16
699-56-42F,577134.94,140603.74,176.34
699-56-43,576756.29,140627.53,165.77
699-56-51,574312.67,140605.59,134.26
699-56-53,573794.18,140650.66,133.41
699-57-16,584953.5,140807.61,118.2
699-57-21,NA,NA,NA
699-57-25A,582020.51,140713.31,126.67
699-57-25B,582109.4,140801.45,127.55
699-57-26,NA,NA,NA
699-57-29A,581133.96,140899.72,127.66
699-57-29B,581138.32,140903.95,127.87
699-57-41A,577163.42,140809.17,216.86
699-57-41B,577363.99,140891,216.54
699-57-41C,577254.32,140781.03,216.5
699-57-41D,577255.54,140784.98,217.12
699-57-41E,577257.28,140720.52,213.16
699-57-41F,577362.82,140986.36,215.62
699-57-42,577159.82,140689.72,202.53
699-57-59,571830.21,140923.71,176.65
699-57-83A,564582.81,140825.13,177.17
699-57-83AO,564582.81,140825.13,177.3
699-57-83AP,564582.81,140825.13,177.3
699-57-83AQ,564582.81,140825.13,177.3
699-57-83AR,564582.81,140825.13,177.3
699-57-83B,564528.46,140821.93,177.22
699-57-83BP,564528.46,140821.93,177.37
699-57-83BQ,564528.46,140821.93,177.43
699-57-83BR,564528.46,140821.93,177.48
699-57-83C,564528.84,140762.31,177.69
699-58-16,584949,140665,121.76
699-58-24,582308.82,141345.92,128.66
699-58-25,NA,NA,NA
699-58-26,NA,NA,NA
699-58-40,577541.88,141094.31,227.66
699-58-41A,577530.46,141152.14,216.3
699-58-41B,577513.65,141162.82,214.49
699-58-41C,577493.27,141176.31,214.15
699-58-41D,577474.87,141187.98,214.24
699-58-41E,577473.22,141188.31,213.85
699-58-41F,577435.74,141051.47,213.37
699-58-48,575262.6,141153.4,NA
699-59-101,559200.44,141401.03,177.85
699-59-24,582578,141458,NA
699-59-32,580010.33,141607.38,130.34
699-59-33,579919.08,141612.22,124.31
699-59-41,577297.46,141542.53,217.65
699-59-41B,577297.85,141536.66,217.48
699-59-42,577043.91,141541.54,217.11
699-59-42B,577044.08,141536.21,217.09
699-59-43,576678.18,141541.03,230.3
699-59-43B,576677.87,141535.5,229.87
699-59-43C,576799.94,141542.5,225.37
699-59-43D,576799.38,141536.31,225.08
699-59-43E,576922.27,141541.01,218.42
699-59-43F,576922.32,141535.75,218.52
699-59-44,576617.22,141539.03,231.3
699-59-44B,576435.01,141541.98,236.85
699-59-44C,576556.65,141541.98,233.02
699-59-55,573049.26,141544.1,132.66
699-59-58,572273.61,141414.96,152.8
699-59-80A,565633.52,141575.53,178.21
699-59-80B,565637.67,141574.96,178.8
699-5-E6,591776.07,125065.96,130.96
699-60-27,581838.35,141878.48,125.82
699-60-32,580115.07,141901.97,130.64
699-60-53A,573722.7,141766.91,NA
699-60-53B,573722.7,141766.91,NA
699-60-53C,573722.7,141766.91,NA
699-60-53D,573722.7,141766.91,NA
699-60-53E,573722.7,141766.91,NA
699-60-53F,573795.57,141868.92,250.99
699-60-57,572623.49,141870.32,144.12
699-60-59,572038.13,141854.44,155.57
699-60-60,571588.58,141763.9,157.07
699-60-60P,571588.58,141763.9,157.12
699-6-1,589745.41,125417.73,135.67
699-61-102,558759.68,142097.26,200.24
699-61-16A,585098.59,142238.9,126.8
699-61-16B,594660,142269.8,125.1
699-61-24,582510,142258,119.93
699-61-26A,581874.92,142104.96,126.03
699-61-26B,581702,146517,126.03
699-61-37,578587.18,141964.33,136.06
699-61-41,577344.58,142188.4,131.79
699-61-53,573714.11,141978.1,233.86
699-61-55A,573009.15,141983.73,141.72
699-61-55B,573010.91,141983.4,142.06
699-61-57,572608.21,142435.06,135.61
699-61-62,570914.85,141921.65,152.66
699-61-66,569787.59,142007.96,160.19
699-61-84,564258,142068,175
699-62-24,582674.35,142502.9,118.92
699-62-31,580302.59,142532.46,133.33
699-62-32,580251.17,142467.33,132.68
699-62-43A,576809.57,142363.94,132.81
699-62-43B,576805.21,142488.24,129.52
699-62-43C,576866.17,142488.42,132.02
699-62-43D,576881.41,142488.46,131.68
699-62-43E,576874.99,142493.93,129.63
699-62-43F,576858.06,142481.13,130.08
699-62-43G,576845.42,142497.5,129.06
699-62-43H,576843.36,142470.37,131.33
699-62-43I,576844.23,142486.52,129.65
699-62-43J,576833.55,142488.93,129.7
699-62-43K,576853.41,142473.44,131.65
699-62-43L,576826.85,142488,129.23
699-62-43M,576839.07,142478.28,130.44
699-62-43N,576832.66,142481.92,129.71
699-62-53,573646.17,142518.93,134.68
699-62-57,NA,NA,NA
699-6-2A,589319.93,125195.76,141.65
699-6-2B,589420.26,125250.09,142.05
699-6-2C,589273.66,125310.24,141.66
699-63-25A,582315.47,142798,121.47
699-63-25B,582376.63,142761.34,118.41
699-63-51,574446.76,142553.67,130.4
699-63-55,573094.38,142562.31,131.01
699-63-58,572262.68,142583.06,150.91
699-63-89,562902.05,142576.96,157.24
699-63-90,562367.22,142612.35,156.85
699-63-91,NA,NA,NA
699-63-92,561559.73,142637.44,152.63
699-63-95,560914.63,142650.82,148.77
699-64-27,581375.45,142946.07,127.28
699-64-62,571055.76,142913.85,153.47
699-65-114A,555152.39,143174.6,141.91
699-65-114B,554993.56,143335.77,141.7
699-65-22,583313.02,143317.03,120.21
699-65-23,583004.19,143278.79,119.24
699-65-25,582487,146517,120.24
699-65-38,578466.12,143435.81,133.18
699-65-50,574590.78,143187.85,143.36
699-65-59A,571913.72,143278.67,155.53
699-65-59AP,571913.72,143278.67,155.65
699-65-59B,571907.98,143304.08,155.28
699-65-59C,571907.99,143301.03,155.28
699-65-72,567883.66,143107.92,165.67
699-65-83,564590.46,143249.09,149.04
699-65-95,560815.43,143192.93,138.85
699-6-6,588010.3,125228.61,147.41
699-66-103,558538.77,143553.25,142.34
699-66-114,555136.57,143427.49,142.24
699-66-23,582864.75,143617.19,119.59
699-66-23P,582864.75,143617.19,119.71
699-66-30,580895.57,143649.79,121.19
699-66-32,580059.33,143628.39,127.32
699-66-38,578294.01,143607.66,133.97
699-66-38O,578294.01,143607.66,134.09
699-66-38P,578294.01,143607.66,134.09
699-66-38Q,578294.01,143607.66,134.09
699-66-39,577847.18,143636.31,139.32
699-66-58,572266.65,143532.66,154.4
699-66-64,570290.74,143734.11,155.19
699-66-91,562174.8,143476.8,143.56
699-67-26,581949.54,143798.07,121.53
699-67-51,574178.92,143933.21,160.88
699-67-51P,574178.92,143933.21,160.88
699-67-51Q,574178.92,143933.21,160.88
699-67-77,566423.4,143896.6,150.65
699-67-86,563661.64,143873.04,145.01
699-67-86P,563661.64,143873.04,145.13
699-67-86Q,563661.64,143873.04,145.13
699-67-86R,563661.64,143873.04,145.13
699-67-86S,563661.64,143873.04,145.13
699-67-98,559944,143714.65,139.84
699-68-105,557803.34,144206.12,139.45
699-68-29,581102.94,144382.9,120.77
699-69-31,580361.41,144418.2,117.99
699-69-38,578262.52,144396.93,129.93
699-69-45,576157.4,144556.3,149.43
699-69-45O,576157.4,144556.3,149.47
699-69-45P,576157.4,144556.3,149.49
699-69-45Q,576157.4,144556.3,149.49
699-69-45R,576157.4,144556.3,149.49
699-6-E16,594653.26,125324.28,113.64
699-6-E6,591691.46,125421.81,133.92
699-70-17,584591.64,144960.47,NA
699-70-23,582790.89,144895.82,120.38
699-70-29,581195.52,144752.85,122.96
699-70-36,NA,NA,NA
699-70-37,578671.76,144900.2,118.92
699-70-68,569021.84,144845.4,161.38
699-71-24,582414.97,145086.96,122.93
699-71-26,581918.55,145176,121.34
699-71-30,580603.34,145226.9,123.13
699-71-30B,580710.85,145242.64,122.84
699-71-30C,580709.69,145238.78,123.74
699-71-33,579803.44,145217.06,122.82
699-71-34,579602.08,145271.21,121.69
699-71-52,573907.9,145214.84,160.42
699-71-77,566401.95,145098.6,144.96
699-71-85,564039.8,145012.86,128.17
699-72-73,567551.54,145418.78,148.12
699-72-86,NA,NA,NA
699-72-88,563247.28,145359.92,133.09
699-72-92,561839.41,145359.75,138.05
699-72-92O,561839.41,145359.75,138.97
699-72-92P,561839.41,145359.75,138.97
699-72-92Q,561839.41,145359.75,138.97
699-72-98,559954.49,145429.17,138.43
699-7-3,589159.54,125657.63,142.18
699-73-25,NA,NA,NA
699-73-25B,582188.57,145913.15,121.5
699-73-30,580687.11,145873.73,122.44
699-73-61,571420.82,145781.52,163.01
699-74-23,582756.43,146203.22,115.81
699-74-43,576883.44,145980.71,129.95
699-74-44,576393.09,146098.77,136.7
699-74-48,575237.72,146037.7,149.41
699-74-48O,575237.72,146037.7,149.63
699-74-48P,575237.72,146037.7,149.63
699-74-74,567291.99,145908.22,134.56
699-75-23A,582750.26,146233.68,116.6
699-75-23B,582744.1,146264.15,116.89
699-75-28,581538.22,146514.93,125.8
699-75-31,580385.85,146516.19,123.98
699-75-34,579477.05,146444.09,122.45
699-75-34B,579478.3,146447.03,123.38
699-7-6,588207.36,125537.25,147.64
699-76-34,NA,NA,NA
699-76-90,562602,146517,127.24
699-77-34,579418.92,146938.38,122.13
699-77-34B,579538.04,146970.73,119.95
699-77-36,578847.21,146868.94,126.66
699-77-43,576912.02,146833.84,135.59
699-77-44,576481.8,146944.6,NA
699-77-54,573385.97,146854.79,147.34
699-78-36,NA,NA,NA
699-78-45,576263.93,147273.81,132.73
699-78-62,570877.3,147166.22,144.19
699-79-104,557834.82,147214.31,236.97
699-7-E1A,590070.34,125585.03,130.09
699-7-E1B,590205.84,125655.02,130.1
699-7-E2,590563.12,125804.84,128.92
699-7-E6,591606.57,125777.35,134.76
699-80-11,586770,148294,225.57
699-80-2,589341,147941,237.31
699-80-39A,578116.62,147811.84,NA
699-80-39B,578418.39,147763.27,123.87
699-80-43P,576703.92,147729.88,127.13
699-80-43Q,576703.22,147744.96,126.86
699-80-43R,576702.45,147760.31,126.91
699-80-43S,576701.92,147774.69,126.82
699-80-62,570966.02,148433.99,135.16
699-80-73A,567816,147755,129.98
699-80-73B,567822,147352,127.85
699-81-38,578172.34,148241.56,124.88
699-81-46,575861.5,148460.9,NA
699-81-47,575400.5,148330.2,127.8
699-81-5,586770,148294,226.69
699-81-58,572185.42,148173.42,134.98
699-81-58O,572185.42,148173.42,135.11
699-81-58P,572185.42,148173.42,135.11
699-81-62,570943.02,148103.09,135.3
699-81-64A,NA,NA,NA
699-81-64B,570385.8,148163.8,136.64
699-81-64C,NA,NA,NA
699-8-17,584674.98,126017.9,160.27
699-82-32,580227.22,148628.03,125.23
699-82-34,NA,NA,NA
699-82-35,579161,148266,122.98
699-82-38,578341,148653,126.94
699-82-45A,576012.69,148529.7,126.99
699-82-45B,NA,NA,NA
699-82-46,NA,NA,NA
699-82-47,575751.8,148714.5,NA
699-8-25,582298.96,125935.6,156.24
699-83-11,586762,148697,225.67
699-83-16,584714,148641,224.16
699-8-32,580384.97,125978.69,170
699-83-36,578749.27,148715.31,128.58
699-83-36B,578851,148895.1,128.5
699-83-36C,578849.5,148896.7,129.5
699-83-36D,578852.5,148893.3,129.7
699-83-36E,578851,148897.6,129.6
699-83-36F,578889.1,148895.2,128.5
699-83-38,NA,NA,NA
699-83-47,575492.04,148705.24,133.7
699-83-5,588515,149136,229.69
699-83-60,571549.09,148673.16,141.25
699-83-61A,571224.3,148754.65,140.41
699-83-61B,571389.21,148617.9,145.19
699-84-16,584711,149046,221.1
699-84-20,583504,149032,207.12
699-84-34A,579617,149232,NA
699-84-34B,579586.41,149243.95,120.64
699-84-35A,579193.11,149093.71,122.96
699-84-35AO,579193.11,149093.71,123.02
699-84-35AP,579193.11,149093.71,123.02
699-84-35AQ,579193.11,149093.71,123.02
699-84-35AR,579193.11,149093.71,123.02
699-84-35AS,579193.11,149093.71,123.02
699-84-35B,579225,149078,NA
699-84-36A,578979.7,149208.28,125.42
699-84-36B,578731,149465,NA
699-84-36C,578739,149061,NA
699-84-36D,NA,NA,NA
699-84-36E,NA,NA,NA
699-84-36F,NA,NA,NA
699-84-37,NA,NA,NA
699-84-46,NA,NA,NA
699-84-59,571758.02,149179.75,141.52
699-84-61A,564145,151763,NA
699-84-61B,571306.01,148989.53,144.49
699-84-62A,570882.13,149090.05,138.52
699-84-62B,570885.24,149058.59,138.52
699-84-62C,570857.88,149028.05,138.85
699-84-62D,570854.95,148982.32,139.58
699-84-62E,570827.59,148954.82,139.52
699-84-62F,570876.29,148979.33,139.13
699-84-62G,570967.57,149040.51,139.34
699-84-62H,570979.61,149104.54,139.03
699-84-62J,570872.86,149134.76,138.06
699-84-62K,570903.72,148979.39,139.22
699-84-63A,570775.61,149020.22,138.88
699-84-63B,570793.69,149104.08,138.55
699-84-63C,570757.18,149061.43,138.81
699-84-63D,570705.35,149088.63,119.77
699-8-5,588403.67,125844.96,146.78
699-85-11,586754,149099,224.73
699-85-21,583499,149435,208.66
699-85-40A,577713.94,149540.32,126
699-85-40B,577523,149059,124.51
699-85-61,571306.91,149486.32,139.58
699-86-11,586738,149904,223.09
699-86-35A,NA,NA,NA
699-86-35B,NA,NA,NA
699-86-35C,NA,NA,NA
699-86-36A,NA,NA,NA
699-86-36B,NA,NA,NA
699-86-37,578731,149465,122.98
699-86-42,577015.88,149603.9,125.94
699-86-60,571625.74,149600.79,139.32
699-86-64,570335.25,149614.95,124.19
699-86-64A,570054,149327,NA
699-86-64B,570157,149448,NA
699-86-64C,570261,149551,NA
699-86-64D,570370,149678,NA
699-86-64E,570508,149839,NA
699-86-64F,570537,149845,NA
699-86-95,560852.6,149144.8,NA
699-87-2,589283.4,149992.6,251.03
699-87-23,583094,149836,NA
699-87-24,582898,149593,NA
699-87-37,NA,NA,NA
699-87-40,577509,149872,126.03
699-87-42A,576955.15,150059.12,127.96
699-87-42B,576699,149878,126.03
699-87-42C,577103,149873,126.03
699-87-47,575487.79,150144.26,124.5
699-87-55,572969.75,149903.97,141.12
699-88-36,NA,NA,NA
699-88-39,577826.9,150172.75,127.25
699-88-41,577221.54,150333.76,127.82
699-88-41A,577406.82,150957.6,128.66
699-88-42,576927.45,150333.71,126.09
699-88-47,575491,150317,127.55
699-88-48,NA,NA,NA
699-8-8A,587430.88,126054.58,149.79
699-8-8B,587430.88,126054.58,149.79
699-89-35,579121.73,150543.51,122.35
699-8-E1,590335.21,126091.68,129.36
699-8-E2A,590531.11,125822.55,128.1
699-8-E2B,590524.49,125836.14,129
699-8-E3A,590537.89,125822.76,130.52
699-8-E3B,590872.84,125990.99,130.73
699-8-E3C,590693.16,125906.65,130.15
699-90-34,579410.12,150782.64,120.61
699-90-37A,NA,NA,NA
699-90-37B,578474.69,151031.32,129.91
699-90-38,578230.17,150939.91,128.54
699-90-45,576169.25,151024.52,129.51
699-90-45B,576441.52,150967,130.42
699-90-47,575567.4,150907,130.56
699-90-47B,575298.23,150951.48,130.9
699-90-49,575074,151137,129.38
699-91-45,575879,151539,129.08
699-91-46A,575910.95,151156.64,128.13
699-91-46B,NA,NA,NA
699-91-48A,575262.92,151362.56,130.38
699-91-48B,NA,NA,NA
699-92-14,585599.32,151643.21,263.82
699-92-47,575474,151545,129.08
699-92-49,575063.13,151647.47,132.66
699-9-3,589005.41,126139.92,143.84
699-93-37,578432.7,151728.77,122.78
699-93-37A,578449.32,151455.62,126.11
699-93-48A,575094.12,151795.3,134.44
699-93-48B,NA,NA,NA
699-93-48C,575312.13,151728.96,131.36
699-93-49,574852,152946,124.57
699-93-50,574620.3,151789.1,134
699-93-93,561489.02,151493.93,195.23
699-9-4,588599.7,126152.95,141.21
699-94-41,577223.05,152111.68,124.98
699-94-43,576625.6,152087.9,129.66
699-94-47,575461,152352,129.08
699-94-48,575262.01,152223.88,NA
699-95-45,576257,152556.28,128.35
699-95-45B,576365.99,152780.01,127.54
699-95-45C,576257.19,152576.18,128.74
699-95-48,575253.42,152323.05,130.51
699-95-48B,575236,152339,130.4
699-95-48C,575230,152574,129.1
699-95-51,574439.5,152528.59,132.3
699-95-83,NA,NA,NA
699-96-41,576770.62,152607.64,129.9
699-96-42,576773.16,152612.6,129.95
699-96-42B,577211.44,152701.82,129.3
699-96-43,576761.45,152605.3,129.59
699-96-44,576773.1,152608.21,129.67
699-96-45,576768.17,152607.03,129.64
699-96-49,574851.25,152858.07,128.8
699-96-49O,574851.25,152858.07,128.96
699-96-49P,574851.25,152858.07,128.8
699-96-52,574147.31,152728.66,127.4
699-96-52B,573910.16,152656.22,123.57
699-96-52P,574147.31,152728.66,126.79
699-97-41,577217.5,153090.38,127.6
699-97-43,576671.93,153090.27,129.59
699-97-43B,576859.84,152981.3,129.35
699-97-43C,576857.31,152980.67,129.43
699-97-43O,576671.93,153090.27,129.72
699-97-43P,576671.93,153090.27,129.72
699-97-45,576051.7,152978.95,126.03
699-97-45B,576049.34,152979.41,125.99
699-97-47,575451.61,152953.22,126.84
699-97-47B,575408.55,153265.29,126.46
699-97-47C,575286.11,153609.32,125.04
699-97-47D,575687.52,152937.65,126.7
699-97-48,575262.6,153040.6,125.8
699-97-48B,575247.59,152909.76,129.02
699-97-48C,575245.39,152909.66,128.84
699-97-51A,574468.12,153122.09,123.63
699-97-51B,574436.89,152981.72,125.25
699-97-52,NA,NA,NA
699-97-60,575682.05,152794.99,128.26
699-97-61,574891.51,152914.15,129.07
699-98-43,576863.24,153371.37,122.48
699-98-46,575726.86,153365.63,127.38
699-98-49A,574823.36,153310.15,123.48
699-98-49B,NA,NA,NA
699-98-50,574813,153319,123
699-98-51,574339.32,153302.71,120.41
699-98-54A,573425,153123,NA
699-98-54B,NA,NA,NA
699-98-54C,573194,154101,NA
699-99-41,577283.99,153590.74,125.64
699-99-42,577168.76,153640.54,126.87
699-99-42B,577010.23,153761.02,127.13
699-99-44,576458.77,153592.4,124.16
699-9-E1,590110.33,126379.5,130.86
699-9-E2,590618.58,126132.16,128.5
699-9-E4A,591286.39,126345.58,137.01
699-9-E4B,591181.21,126157.56,134.2
699-9-E5A,591485.47,126311.5,139.36
699-9-E5B,591506.33,126325.09,140.86
699-9-E5C,591521.64,126133.15,139.04
699-ALY-MNR,NA,NA,NA
699-ATG,592700,113000,NA
699-ATH,593031.99,109820.07,111.27
699-HAN-30,NA,NA,NA
699-HAN-31,NA,NA,NA
699-IB-92-01,591770.5,126299.2,138.8
699-IB-92-02,591768.4,126299.2,138.8
699-IB-92-03,591763.8,126299.2,139.4
699-IB-92-04,591759.7,126299.2,139.4
699-IB-92-05,591754.7,126299.2,139.4
699-IB-92-06,591750.1,126299.2,139.4
699-IB-92-07,591770.5,126299.2,139.4
699-IB-92-08,591770.5,126299.2,139.4
699-IB-92-09,591767.8,126302.9,139.4
699-IB-92-10,591763.2,126302.6,139.4
699-IB-92-11,591759.2,126303.8,139.4
699-IB-92-12,591756.2,126302.6,139.4
699-IB-92-13,591750.7,126302.9,139.4
699-IB-92-14,591770.5,126299.2,139.4
699-IB-92-15,591767.2,126306.9,139.4
699-IB-92-16,591765.9,126305.9,139.4
699-IB-92-17,591763.5,126309.6,139.4
699-IB-92-18,591762.9,126307.5,139.4
699-IB-92-19,591759.2,126310.8,139.4
699-IB-92-20,591759.2,126308.4,139.4
699-IB-92-21,591755,126309.6,139.4
699-IB-92-22,591755.6,126307.4,139.4
699-IB-92-23,591751.3,126306.8,139.4
699-IB-92-24,591752.5,126305.9,139.4
699-LANDFILL,588935.05,112939.15,148.26
699-MATHEWS,600233,126023,NA
699-ORV-1,588018.42,113866.56,145.4
699-ORV-2,588735.49,114089.47,139.61
699-RCH-CEM,NA,NA,NA
