"NAME"|"EVENT"|"VAL"|"TYPE"|"EASTING"|"NORTHING"
"199-D2-12"|10/27/2022 7:53:00|117.293|"MAN"|574343.450|153300.010
"199-H4-17"|10/27/2022 8:03:00|114.603|"MAN"|577779.175|153037.635
"199-D4-13"|10/27/2022 8:06:00|117.465|"MAN"|572665.855|151424.474
"199-D4-19"|10/27/2022 8:14:00|117.468|"MAN"|572559.349|151282.037
"199-D5-141"|10/27/2022 8:23:00|117.720|"MAN"|573243.430|151424.510
"199-D5-134"|10/27/2022 8:37:00|117.429|"MAN"|573675.320|151862.460
"199-D8-54B"|10/27/2022 8:45:00|116.866|"MAN"|573768.240|152398.650
"199-D2-10"|10/27/2022 8:45:00|117.112|"MAN"|574470.870|153465.190
"699-96-44"|10/27/2022 8:58:00|117.076|"MAN"|576773.100|152608.210
"699-96-42B"|10/27/2022 9:06:00|115.842|"MAN"|577211.440|152701.820
"199-H3-10"|10/27/2022 9:10:00|114.958|"MAN"|577545.140|152723.520
"199-H3-12"|10/27/2022 9:19:00|113.857|"MAN"|577842.320|152838.620
"199-D8-102"|10/27/2022 9:20:00|116.695|"MAN"|573661.840|152076.090
"199-H4-90"|10/27/2022 9:27:00|115.061|"MAN"|577922.940|152592.590
"199-H4-91"|10/27/2022 9:35:00|114.672|"MAN"|578126.580|152524.100
"699-95-46"|10/27/2022 9:39:00|117.302|"MAN"|575787.700|152594.150
"199-H3-13"|10/27/2022 9:47:00|113.462|"MAN"|577950.580|152815.480
"199-H3-30"|10/27/2022 9:52:00|114.169|"MAN"|578100.230|152712.090
"199-H4-15CS"|10/27/2022 10:00:00|112.375|"MAN"|577907.681|153059.983
"199-H2-1"|10/27/2022 10:04:00|114.282|"MAN"|577752.310|153239.890
"199-H3-32"|10/27/2022 10:08:00|114.678|"MAN"|577709.810|153063.500
"199-H1-50"|10/27/2022 10:15:00|115.612|"MAN"|576878.890|153481.090
"199-H7-1"|10/27/2022 10:23:00|117.010|"MAN"|575643.150|153389.040
"699-88-41A"|10/27/2022 11:07:00|116.920|"MAN"|577406.820|150957.600
"199-H3-2A"|10/28/2022 7:02:00|115.758|"MAN"|577624.630|152750.040
"199-H4-84"|10/28/2022 7:25:00|114.705|"MAN"|577902.580|152848.730
"699-98-50"|10/28/2022 7:32:00|117.236|"MAN"|574812.500|153319.890
"199-H4-88"|10/28/2022 7:41:00|114.974|"MAN"|577850.510|152833.590
"199-H4-64"|10/28/2022 7:56:00|113.374|"MAN"|577946.110|153010.582
"199-H4-8"|10/28/2022 8:02:00|114.589|"MAN"|577860.691|152921.704
"199-D7-7"|10/28/2022 8:06:00|117.273|"MAN"|574433.170|152667.900
"199-H4-5"|10/28/2022 8:25:00|114.091|"MAN"|577944.937|152939.783
"199-D5-142"|10/28/2022 8:37:00|118.734|"MAN"|573791.870|151563.260
"199-H4-85"|10/28/2022 8:48:00|114.099|"MAN"|577980.020|152880.810
"199-D11-1"|10/28/2022 9:30:00|117.204|"MAN"|574429.620|152988.340
"199-H4-65"|10/28/2022 9:49:00|114.701|"MAN"|577998.259|152787.285
"199-H4-18"|10/28/2022 10:55:00|114.700|"MAN"|578018.292|152756.478
"199-D5-15"|10/31/2022 7:03:00|118.469|"MAN"|573738.610|151673.750
"199-D5-123"|10/31/2022 7:48:00|118.506|"MAN"|573824.210|151639.410
"199-D5-14"|10/31/2022 8:16:00|118.098|"MAN"|573789.632|151787.990
"199-D5-143"|10/31/2022 8:54:00|117.899|"MAN"|573701.530|151784.260
"199-D5-125"|10/31/2022 10:12:00|118.156|"MAN"|573667.390|151746.180
"199-H3-5"|11/1/2022 7:16:00|115.840|"MAN"|577454.697|152287.496
"199-H3-2A"|11/1/2022 8:33:00|115.442|"MAN"|577624.630|152750.040
"199-H3-3"|11/1/2022 8:56:00|115.723|"MAN"|577562.091|152363.166
"199-H4-10"|11/1/2022 9:14:00|114.460|"MAN"|577827.209|153155.813
"199-H2-1"|11/1/2022 9:43:00|114.575|"MAN"|577752.310|153239.890
"199-H1-50"|11/1/2022 10:25:00|115.610|"MAN"|576878.890|153481.090
"199-D4-101"|11/4/2022 6:55:00|117.593|"MAN"|572800.100|151425.940
"199-H4-91"|11/4/2022 7:01:00|115.022|"MAN"|578126.580|152524.100
"199-D4-20"|11/4/2022 7:20:00|118.013|"MAN"|572794.042|151257.474
"199-D4-103"|11/4/2022 7:42:00|118.012|"MAN"|572749.450|151243.340
"199-H4-46"|11/4/2022 8:48:00|115.359|"MAN"|577883.861|152439.868
"199-D3-5"|11/4/2022 9:04:00|117.808|"MAN"|572787.660|150994.540
"199-H3-11"|11/4/2022 9:15:00|115.476|"MAN"|577786.740|152490.410
"199-H4-90"|11/4/2022 9:49:00|116.108|"MAN"|577922.940|152592.590
"199-D3-2"|11/4/2022 10:26:00|117.578|"MAN"|572453.955|151165.653
"199-H4-47"|11/4/2022 10:34:00|115.316|"MAN"|577891.179|152553.297
"199-D2-6"|11/4/2022 11:10:00|118.248|"MAN"|573000.210|151119.860
"199-H3-12"|11/6/2022 10:25:00|113.735|"MAN"|577842.320|152838.620
"199-H4-65"|11/6/2022 11:12:00|114.817|"MAN"|577998.259|152787.285
"199-H3-32"|11/6/2022 12:02:00|114.734|"MAN"|577709.810|153063.500
"199-D4-23"|11/7/2022 8:27:00|117.176|"MAN"|572672.455|151592.870
"199-H3-6"|11/7/2022 8:29:00|114.820|"MAN"|578266.470|152425.330
"199-D4-22"|11/7/2022 9:00:00|117.246|"MAN"|572788.453|151539.293
"199-H4-83"|11/7/2022 9:04:00|114.757|"MAN"|578135.040|152634.010
"199-D4-102"|11/7/2022 9:59:00|117.523|"MAN"|572750.410|151458.680
"199-H4-11"|11/7/2022 10:50:00|114.554|"MAN"|578141.906|152728.433
"199-D4-56"|11/7/2022 11:16:00|117.475|"MAN"|572657.655|151402.283
"199-H3-13"|11/7/2022 11:35:00|113.384|"MAN"|577950.580|152815.480
"199-D4-60"|11/7/2022 11:48:00|117.513|"MAN"|572632.367|151368.255
"199-D4-68"|11/7/2022 12:14:00|117.492|"MAN"|572581.324|151299.838
"199-H3-10"|11/7/2022 12:23:00|114.803|"MAN"|577545.140|152723.520
"199-H3-31"|11/11/2022 7:36:00|115.141|"MAN"|578150.810|152364.010
"199-D11-2"|11/11/2022 8:03:00|117.244|"MAN"|575081.550|153367.050
"199-H3-34"|11/11/2022 8:36:00|115.394|"MAN"|577552.950|153178.110
"199-D5-97"|11/11/2022 8:37:00|118.284|"MAN"|573250.110|151302.470
"199-D8-5"|11/11/2022 9:30:00|116.753|"MAN"|573537.146|152243.497
"199-D5-42"|11/11/2022 9:38:00|118.159|"MAN"|573479.771|151622.674
"199-D8-4"|11/11/2022 10:01:00|116.875|"MAN"|573447.185|152090.212
"199-D8-6"|11/11/2022 10:37:00|117.338|"MAN"|573434.693|152060.822
"199-D5-16"|11/11/2022 10:57:00|118.441|"MAN"|573917.450|151652.510
"199-D5-44"|11/11/2022 11:10:00|117.517|"MAN"|572993.581|151835.736
"199-D5-132"|11/11/2022 11:44:00|118.523|"MAN"|573875.350|151586.870
"199-D5-147"|11/11/2022 12:07:00|117.920|"MAN"|572993.130|151380.780
"199-D5-18"|11/11/2022 12:31:00|118.793|"MAN"|573861.700|151325.180
"199-D5-145"|11/14/2022 8:19:00|117.924|"MAN"|573215.620|151396.280
"199-D4-19"|11/14/2022 8:33:00|117.734|"MAN"|572559.349|151282.037
"199-D4-48"|11/14/2022 9:05:00|118.470|"MAN"|572881.300|151703.459
"199-D5-152"|11/14/2022 9:45:00|118.241|"MAN"|573300.180|151349.100
"199-D5-134"|11/14/2022 9:59:00|117.745|"MAN"|573675.320|151862.460
"199-D1-1"|11/14/2022 10:52:00|117.867|"MAN"|573381.000|151558.000
"199-D5-149"|11/14/2022 11:09:00|117.885|"MAN"|573327.620|151461.820
"199-D2-14"|11/14/2022 11:24:00|118.737|"MAN"|573504.050|151518.910
"199-D5-150"|11/14/2022 12:15:00|118.298|"MAN"|573429.420|151401.850
"199-H4-49"|11/15/2022 8:07:00|115.633|"MAN"|577713.830|152445.154
"199-D4-78"|11/15/2022 8:11:00|117.865|"MAN"|572511.284|151218.263
"199-D5-38"|11/15/2022 8:42:00|117.588|"MAN"|572996.824|151545.593
"199-D5-37"|11/15/2022 9:12:00|117.445|"MAN"|573092.236|151916.365
"199-H4-73"|11/15/2022 9:43:00|115.257|"MAN"|577940.580|152369.980
"199-D5-33"|11/15/2022 10:06:00|117.767|"MAN"|573095.030|151714.540
"199-H4-71"|11/15/2022 10:43:00|115.116|"MAN"|578010.640|152581.530
"199-D5-133"|11/15/2022 11:17:00|119.004|"MAN"|573731.550|151497.370
"199-H4-72"|11/15/2022 11:28:00|115.144|"MAN"|578036.280|152500.140
"199-H4-45"|11/15/2022 12:11:00|115.079|"MAN"|578156.386|152433.394
"199-H4-64"|11/18/2022 7:44:00|115.168|"MAN"|577946.110|153010.582
"199-H4-12A"|11/18/2022 8:35:00|115.638|"MAN"|578009.151|152912.729
"199-H4-12B"|11/18/2022 9:30:00|115.622|"MAN"|578004.385|152918.467
"199-H4-5"|11/18/2022 10:29:00|115.097|"MAN"|577944.937|152939.783
"199-H4-13"|11/18/2022 11:10:00|115.496|"MAN"|578219.304|152595.273
"199-H4-94"|11/21/2022 8:05:00|115.640|"MAN"|577243.910|153068.670
"699-97-48C"|11/21/2022 8:08:00|117.447|"MAN"|575245.390|152909.660
"199-H4-87"|11/21/2022 8:45:00|115.375|"MAN"|577736.160|152667.790
"699-97-47B"|11/21/2022 9:04:00|117.568|"MAN"|575408.550|153265.290
"199-H5-1A"|11/21/2022 9:21:00|115.679|"MAN"|577650.080|152257.724
"199-H6-3"|11/21/2022 9:55:00|115.179|"MAN"|578340.400|151929.350
"699-97-45B"|11/21/2022 10:05:00|116.906|"MAN"|576049.340|152979.410
"199-H6-1"|11/21/2022 10:19:00|115.192|"MAN"|578236.557|152247.630
"699-97-60"|11/21/2022 10:59:00|117.316|"MAN"|575682.050|152794.990
"699-97-43C"|11/21/2022 11:42:00|116.284|"MAN"|576857.310|152980.670
"699-97-43B"|11/29/2022 8:39:00|116.527|"MAN"|576859.840|152981.300
"699-99-42B"|11/29/2022 9:17:00|115.760|"MAN"|577010.230|153761.020
"699-98-46"|11/29/2022 9:55:00|117.182|"MAN"|575726.860|153365.630
"199-H3-15"|12/1/2022 9:46:00|114.996|"MAN"|578256.530|152489.190
"699-98-51"|12/14/2022 8:48:00|117.237|"MAN"|574339.320|153302.710
"199-H7-1"|12/14/2022 9:21:00|116.811|"MAN"|575643.150|153389.040
"199-H4-18"|12/14/2022 10:00:00|114.698|"MAN"|578018.292|152756.478
"199-H6-9"|12/14/2022 10:44:00|115.005|"MAN"|578240.370|152235.500
"199-H4-15A"|12/19/2022 8:20:00|114.763|"MAN"|577904.313|153053.420
"199-H4-64"|12/19/2022 8:55:00|114.443|"MAN"|577946.110|153010.582
"199-H4-84"|12/19/2022 8:59:00|114.694|"MAN"|577902.580|152848.730
"199-H4-89"|12/19/2022 9:24:00|114.298|"MAN"|577923.320|152893.980
"199-H4-12A"|12/19/2022 9:31:00|115.010|"MAN"|578009.151|152912.729
"199-H4-8"|12/19/2022 9:51:00|114.511|"MAN"|577860.691|152921.704
"199-H4-5"|12/19/2022 10:07:00|114.966|"MAN"|577944.937|152939.783
"199-H4-17"|12/19/2022 10:18:00|114.810|"MAN"|577779.175|153037.635
"199-H3-2A"|12/19/2022 11:14:00|115.332|"MAN"|577624.630|152750.040
"199-H4-85"|12/20/2022 8:02:00|115.018|"MAN"|577980.020|152880.810
"199-H4-65"|12/20/2022 9:05:00|114.983|"MAN"|577998.259|152787.285
"199-H4-18"|12/20/2022 9:33:00|114.991|"MAN"|578018.292|152756.478
"199-H3-27"|12/20/2022 10:27:00|115.344|"MAN"|577567.050|152811.140
"199-H4-15CP"|1/13/2023 7:55:00|146.246|"MAN"|577907.681|153059.983
"199-H4-15CR"|1/13/2023 8:07:00|114.747|"MAN"|577907.681|153059.983
"199-H4-15CS"|1/13/2023 8:09:00|112.714|"MAN"|577907.681|153059.983
"199-H4-15A"|1/20/2023 8:02:00|114.382|"MAN"|577904.313|153053.420
"199-H4-64"|1/20/2023 8:36:00|113.776|"MAN"|577946.110|153010.582
"199-H4-5"|1/20/2023 9:06:00|114.520|"MAN"|577944.937|152939.783
"199-H4-12A"|1/20/2023 9:47:00|114.286|"MAN"|578009.151|152912.729
"699-96-42B"|1/20/2023 10:54:00|115.638|"MAN"|577211.440|152701.820
"699-97-47D"|1/27/2023 8:00:00|116.985|"MAN"|575687.520|152937.650
"699-95-48C"|1/27/2023 8:37:00|117.172|"MAN"|575231.700|152573.730
"699-95-48B"|1/27/2023 9:07:00|117.425|"MAN"|575235.980|152338.990
"199-D11-3"|1/31/2023 7:49:00|117.360|"MAN"|574113.930|153022.480
"199-D5-162"|1/31/2023 8:39:00|118.787|"MAN"|573596.210|151387.070
"199-D5-163"|1/31/2023 9:56:00|118.823|"MAN"|573547.930|151350.270
"199-H4-94"|2/14/2023 8:25:00|115.447|"MAN"|577243.910|153068.670
"199-H3-2A"|2/14/2023 8:38:00|115.242|"MAN"|577624.630|152750.040
"199-H3-34"|2/14/2023 8:53:00|115.128|"MAN"|577552.950|153178.110
"199-H3-27"|2/14/2023 9:28:00|115.036|"MAN"|577567.050|152811.140
"199-H3-15"|2/14/2023 9:58:00|114.523|"MAN"|578256.530|152489.190
"199-H4-89"|2/14/2023 10:05:00|114.036|"MAN"|577923.320|152893.980
"199-H4-84"|2/14/2023 10:43:00|114.540|"MAN"|577902.580|152848.730
"199-H4-88"|2/14/2023 11:22:00|114.683|"MAN"|577850.510|152833.590
"199-H3-31"|2/14/2023 11:47:00|114.949|"MAN"|578150.810|152364.010
"699-95-46"|2/16/2023 7:56:00|117.170|"MAN"|575787.700|152594.150
"199-H4-12A"|2/16/2023 8:02:00|114.671|"MAN"|578009.151|152912.729
"199-H4-5"|2/16/2023 8:50:00|114.628|"MAN"|577944.937|152939.783
"199-H4-15A"|2/16/2023 9:19:00|114.776|"MAN"|577904.313|153053.420
"199-H4-17"|2/16/2023 9:40:00|114.751|"MAN"|577779.175|153037.635
"199-H4-64"|2/16/2023 9:56:00|114.187|"MAN"|577946.110|153010.582
"199-H4-8"|2/16/2023 10:01:00|114.554|"MAN"|577860.691|152921.704
"199-H4-85"|2/16/2023 10:24:00|114.629|"MAN"|577980.020|152880.810
"199-H4-65"|2/16/2023 10:49:00|114.764|"MAN"|577998.259|152787.285
"199-H4-18"|2/16/2023 11:23:00|114.775|"MAN"|578018.292|152756.478
"199-H6-9"|2/28/2023 8:16:00|115.009|"MAN"|578240.370|152235.500
"199-D5-163"|2/28/2023 8:19:00|118.760|"MAN"|573547.930|151350.270
"199-D5-162"|2/28/2023 9:27:00|118.761|"MAN"|573596.210|151387.070
"199-D11-2"|2/28/2023 9:33:00|117.180|"MAN"|575081.550|153367.050
"199-D2-14"|2/28/2023 10:33:00|118.639|"MAN"|573504.050|151518.910
"199-D7-7"|2/28/2023 10:42:00|117.374|"MAN"|574433.170|152667.900
"199-D1-1"|2/28/2023 11:19:00|117.859|"MAN"|573381.000|151558.000
"199-D11-1"|2/28/2023 11:24:00|117.299|"MAN"|574429.620|152988.340
"199-D11-3"|2/28/2023 11:50:00|117.163|"MAN"|574113.930|153022.480
"199-D4-19"|3/13/2023 7:18:00|117.581|"MAN"|572559.349|151282.037
"199-D4-13"|3/13/2023 7:27:00|117.527|"MAN"|572665.855|151424.474
"199-D5-134"|3/13/2023 7:38:00|117.582|"MAN"|573675.320|151862.460
"699-96-43"|3/13/2023 7:55:00|117.040|"MAN"|576761.453|152605.307
"199-D6-3"|3/13/2023 8:02:00|118.301|"MAN"|574159.090|151643.850
"199-H3-31"|3/13/2023 8:07:00|114.929|"MAN"|578150.810|152364.010
"199-D8-101"|3/13/2023 8:08:00|117.100|"MAN"|574069.460|152262.430
"199-D8-70"|3/13/2023 8:12:00|116.937|"MAN"|573942.097|152508.741
"199-D7-7"|3/13/2023 8:19:00|117.277|"MAN"|574433.170|152667.900
"199-D11-1"|3/13/2023 8:22:00|117.212|"MAN"|574429.620|152988.340
"199-D8-71"|3/13/2023 8:28:00|116.919|"MAN"|573837.097|152429.388
"199-D8-54A"|3/13/2023 8:32:00|116.922|"MAN"|573781.170|152408.030
"199-D8-54B"|3/13/2023 8:35:00|117.154|"MAN"|573768.240|152398.650
"199-D8-5"|3/13/2023 8:39:00|116.625|"MAN"|573537.146|152243.497
"199-D8-4"|3/13/2023 8:42:00|116.886|"MAN"|573447.185|152090.212
"199-D5-37"|3/13/2023 8:48:00|117.343|"MAN"|573092.236|151916.365
"199-D5-13"|3/13/2023 8:54:00|116.917|"MAN"|573535.527|151955.183
"199-D5-14"|3/13/2023 8:58:00|118.002|"MAN"|573789.632|151787.990
"199-D5-15"|3/13/2023 9:01:00|118.368|"MAN"|573738.610|151673.750
"199-D5-16"|3/13/2023 9:06:00|118.331|"MAN"|573917.450|151652.510
"199-D5-142"|3/13/2023 9:17:00|118.447|"MAN"|573791.870|151563.260
"199-D5-133"|3/13/2023 9:21:00|118.971|"MAN"|573731.550|151497.370
"199-D5-17"|3/13/2023 9:24:00|118.960|"MAN"|573730.520|151322.830
"199-D5-18"|3/13/2023 9:28:00|118.720|"MAN"|573861.700|151325.180
"199-D5-19"|3/13/2023 9:31:00|118.821|"MAN"|573849.120|151243.190
"199-D5-106"|3/13/2023 9:47:00|118.657|"MAN"|573503.740|151597.970
"199-D5-33"|3/13/2023 9:53:00|117.612|"MAN"|573095.030|151714.540
"199-D5-36"|3/13/2023 9:57:00|117.367|"MAN"|572909.823|151746.320
"199-D4-23"|3/13/2023 10:01:00|117.143|"MAN"|572672.455|151592.870
"199-D4-22"|3/13/2023 10:06:00|117.312|"MAN"|572788.453|151539.293
"199-D4-15"|3/13/2023 10:10:00|117.636|"MAN"|572936.636|151424.862
"199-D5-38"|3/13/2023 10:13:00|117.516|"MAN"|572996.824|151545.593
"199-D5-40"|3/13/2023 10:17:00|118.137|"MAN"|573003.258|151272.017
"199-D5-43"|3/13/2023 10:21:00|118.325|"MAN"|573179.976|151269.430
"199-D3-5"|3/13/2023 10:28:00|117.818|"MAN"|572787.660|150994.540
"199-D4-20"|3/13/2023 10:33:00|117.964|"MAN"|572794.042|151257.474
"199-D3-2"|3/13/2023 10:37:00|117.664|"MAN"|572453.955|151165.653
"199-D2-6"|3/13/2023 10:43:00|118.167|"MAN"|573000.210|151119.860
"199-D2-11"|3/13/2023 10:52:00|118.947|"MAN"|573328.160|151120.730
"199-D5-141"|3/14/2023 7:10:00|117.850|"MAN"|573243.430|151424.510
"699-96-52B"|3/14/2023 7:23:00|116.827|"MAN"|573910.160|152656.220
"699-95-51"|3/14/2023 7:32:00|117.638|"MAN"|574439.500|152528.590
"699-97-51A"|3/14/2023 7:39:00|117.345|"MAN"|574468.122|153122.092
"699-98-49A"|3/14/2023 7:52:00|117.314|"MAN"|574823.368|153310.153
"699-98-51"|3/14/2023 8:11:00|117.212|"MAN"|574339.320|153302.710
"699-97-48B"|3/14/2023 8:23:00|117.605|"MAN"|575247.590|152909.760
"699-95-48C"|3/14/2023 8:28:00|117.288|"MAN"|575231.700|152573.730
"699-95-48B"|3/14/2023 8:32:00|117.333|"MAN"|575235.980|152338.990
"699-95-48"|3/14/2023 8:38:00|117.792|"MAN"|575253.420|152323.050
"699-93-48A"|3/14/2023 8:46:00|118.001|"MAN"|575094.127|151795.301
"699-95-45C"|3/14/2023 8:54:00|116.862|"MAN"|576257.190|152576.180
"699-95-45"|3/14/2023 8:57:00|117.626|"MAN"|576257.000|152556.280
"699-96-42B"|3/14/2023 9:06:00|115.572|"MAN"|577211.440|152701.820
"199-H6-4"|3/15/2023 7:26:00|115.530|"MAN"|577771.590|151737.100
"199-H6-3"|3/15/2023 7:34:00|114.961|"MAN"|578340.400|151929.350
"199-H6-9"|3/15/2023 7:40:00|114.897|"MAN"|578240.370|152235.500
"199-H6-1"|3/15/2023 7:44:00|114.980|"MAN"|578236.557|152247.630
"199-H3-6"|3/15/2023 7:49:00|114.690|"MAN"|578266.470|152425.330
"199-H4-91"|3/15/2023 7:55:00|114.712|"MAN"|578126.580|152524.100
"199-H4-45"|3/15/2023 8:01:00|114.875|"MAN"|578156.386|152433.394
"199-H4-13"|3/15/2023 8:07:00|114.352|"MAN"|578219.304|152595.273
"199-H3-30"|3/15/2023 8:13:00|114.392|"MAN"|578100.230|152712.090
"199-H4-11"|3/15/2023 8:18:00|114.368|"MAN"|578141.906|152728.433
"199-H4-15B"|3/15/2023 8:25:00|114.536|"MAN"|577899.598|153059.548
"199-H4-12B"|3/15/2023 8:31:00|114.406|"MAN"|578004.385|152918.467
"199-H3-13"|3/15/2023 8:37:00|113.695|"MAN"|577950.580|152815.480
"199-H4-8"|3/15/2023 8:45:00|114.532|"MAN"|577860.691|152921.704
"199-H4-16"|3/15/2023 8:52:00|114.957|"MAN"|577981.910|152591.573
"199-H4-90"|3/15/2023 8:55:00|115.910|"MAN"|577922.940|152592.590
"199-H4-47"|3/15/2023 8:59:00|115.119|"MAN"|577891.179|152553.297
"199-H3-12"|3/15/2023 9:09:00|113.962|"MAN"|577842.320|152838.620
"199-H4-46"|3/15/2023 9:17:00|115.166|"MAN"|577883.861|152439.868
"199-H2-1"|3/15/2023 9:48:00|114.601|"MAN"|577752.310|153239.890
"199-H3-32"|3/15/2023 9:57:00|114.713|"MAN"|577709.810|153063.500
"199-H3-34"|3/15/2023 10:03:00|115.055|"MAN"|577552.950|153178.110
"199-H4-94"|3/15/2023 10:11:00|115.390|"MAN"|577243.910|153068.670
"199-H3-2A"|3/15/2023 10:32:00|115.202|"MAN"|577624.630|152750.040
"199-H4-49"|3/15/2023 10:55:00|115.445|"MAN"|577713.830|152445.154
"199-H3-3"|3/15/2023 11:00:00|115.479|"MAN"|577562.091|152363.166
"199-H3-5"|3/15/2023 11:05:00|115.584|"MAN"|577454.697|152287.496
"199-H5-1A"|3/15/2023 11:11:00|115.506|"MAN"|577650.080|152257.724
"199-H7-1"|3/15/2023 11:38:00|116.853|"MAN"|575643.150|153389.040
"199-H1-50"|3/15/2023 11:43:00|115.581|"MAN"|576878.890|153481.090
"699-88-41A"|3/16/2023 7:31:00|116.906|"MAN"|577406.820|150957.600
"699-88-41"|3/16/2023 7:38:00|117.301|"MAN"|577221.545|150333.764
"699-90-37B"|3/16/2023 7:48:00|114.685|"MAN"|578474.693|151031.322
"699-93-37A"|3/16/2023 7:52:00|114.712|"MAN"|578449.320|151455.620
"699-89-35"|3/16/2023 7:58:00|114.015|"MAN"|579121.737|150543.514
"699-94-43"|3/16/2023 8:14:00|117.155|"MAN"|576625.600|152087.900
"699-94-41"|3/16/2023 8:23:00|116.042|"MAN"|577223.050|152111.680
"699-97-41"|3/16/2023 8:29:00|115.262|"MAN"|577217.500|153090.380
"699-99-41"|3/16/2023 8:42:00|114.966|"MAN"|577283.990|153590.740
"699-99-42B"|3/16/2023 8:45:00|115.363|"MAN"|577010.230|153761.020
"699-100-43B"|3/16/2023 8:50:00|115.191|"MAN"|576675.900|154008.650
"699-101-45"|3/16/2023 9:02:00|115.444|"MAN"|576032.400|154124.170
"699-97-45"|3/16/2023 9:13:00|117.353|"MAN"|576051.700|152978.950
"699-97-45B"|3/16/2023 9:16:00|116.909|"MAN"|576049.340|152979.410
"199-N-14"|3/16/2023 9:20:00|117.799|"MAN"|571713.100|150243.370
"699-97-47D"|3/16/2023 9:21:00|117.066|"MAN"|575687.520|152937.650
"199-N-51"|3/16/2023 9:25:00|117.651|"MAN"|571796.100|150496.966
"699-99-44"|3/16/2023 9:30:00|115.885|"MAN"|576458.770|153592.400
"199-N-50"|3/16/2023 9:30:00|117.793|"MAN"|572090.901|150298.790
"699-98-43"|3/16/2023 9:38:00|115.697|"MAN"|576863.240|153371.370
"699-97-43C"|3/16/2023 9:45:00|116.061|"MAN"|576857.310|152980.670
"699-97-43B"|3/16/2023 9:47:00|116.310|"MAN"|576859.840|152981.300
"699-98-46"|3/16/2023 9:55:00|117.057|"MAN"|575726.860|153365.630
"699-97-48C"|3/16/2023 10:02:00|117.262|"MAN"|575245.390|152909.660
"699-97-60"|3/16/2023 10:11:00|117.123|"MAN"|575682.050|152794.990
"199-N-92A"|3/16/2023 10:17:00|117.293|"MAN"|571647.420|150383.528
"699-98-50"|3/16/2023 10:19:00|117.151|"MAN"|574812.500|153319.890
"199-H4-2"|3/17/2023 10:29:00|146.570|"MAN"|578093.552|152501.475
"199-H4-15CR"|3/17/2023 10:41:00|114.642|"MAN"|577907.681|153059.983
"199-H4-15CS"|3/17/2023 10:42:00|113.238|"MAN"|577907.681|153059.983
"199-H4-15CP"|3/17/2023 10:50:00|146.286|"MAN"|577907.681|153059.983
"699-101-48B"|3/17/2023 10:52:00|115.914|"MAN"|575283.678|154404.019
"699-91-46A"|3/17/2023 11:22:00|118.078|"MAN"|575910.950|151156.642
"699-90-45"|3/17/2023 11:29:00|118.007|"MAN"|576169.250|151024.529
"199-H4-12A"|3/20/2023 7:25:00|114.346|"MAN"|578009.151|152912.729
"199-H4-5"|3/20/2023 8:17:00|114.344|"MAN"|577944.937|152939.783
"199-H4-64"|3/20/2023 9:00:00|113.869|"MAN"|577946.110|153010.582
"199-H4-15A"|3/20/2023 9:35:00|114.191|"MAN"|577904.313|153053.420
"699-98-50"|3/20/2023 10:26:00|117.132|"MAN"|574812.500|153319.890
"699-95-48B"|4/11/2023 6:45:00|117.248|"MAN"|575235.980|152338.990
"699-95-48C"|4/11/2023 7:30:00|117.213|"MAN"|575231.700|152573.730
"699-97-47D"|4/11/2023 8:04:00|117.036|"MAN"|575687.520|152937.650
"199-H3-2A"|4/12/2023 7:06:00|115.085|"MAN"|577624.630|152750.040
"199-H3-27"|4/12/2023 7:53:00|115.083|"MAN"|577567.050|152811.140
"199-H4-8"|4/12/2023 8:25:00|114.184|"MAN"|577860.691|152921.704
"199-H4-12A"|4/12/2023 8:49:00|113.575|"MAN"|578009.151|152912.729
"199-H4-5"|4/12/2023 9:38:00|113.862|"MAN"|577944.937|152939.783
"199-H4-15A"|4/13/2023 7:02:00|113.734|"MAN"|577904.313|153053.420
"199-H4-85"|4/13/2023 7:09:00|113.868|"MAN"|577980.020|152880.810
"199-H4-64"|4/13/2023 7:33:00|113.013|"MAN"|577946.110|153010.582
"199-H4-89"|4/13/2023 7:39:00|113.932|"MAN"|577923.320|152893.980
"199-H4-65"|4/13/2023 8:06:00|114.422|"MAN"|577998.259|152787.285
"199-H4-84"|4/13/2023 8:14:00|114.193|"MAN"|577902.580|152848.730
"199-H4-88"|4/13/2023 9:10:00|114.687|"MAN"|577850.510|152833.590
"199-H4-18"|4/13/2023 9:11:00|114.422|"MAN"|578018.292|152756.478
"199-D5-33"|4/19/2023 6:40:00|117.436|"MAN"|573095.030|151714.540
"199-D5-106"|4/19/2023 7:08:00|118.303|"MAN"|573503.740|151597.970
"199-D5-44"|4/19/2023 7:47:00|117.217|"MAN"|572993.581|151835.736
"199-D5-133"|4/19/2023 8:25:00|118.352|"MAN"|573731.550|151497.370
"199-D5-142"|4/19/2023 8:31:00|118.294|"MAN"|573791.870|151563.260
"199-D5-37"|4/19/2023 8:42:00|117.197|"MAN"|573092.236|151916.365
"199-D1-1"|4/19/2023 9:08:00|117.748|"MAN"|573381.000|151558.000
"199-D5-15"|4/19/2023 10:09:00|118.118|"MAN"|573738.610|151673.750
"199-D5-43"|4/19/2023 10:10:00|118.177|"MAN"|573179.976|151269.430
"199-D2-11"|4/19/2023 10:42:00|118.445|"MAN"|573328.160|151120.730
"199-D5-17"|4/19/2023 10:43:00|118.588|"MAN"|573730.520|151322.830
